Quarters,AvgAdoptionRate,StdAdoptionRate,Label
95,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
96,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
97,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
98,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
99,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
100,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
101,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
102,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
103,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
104,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
105,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
106,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
107,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
108,0.08800000000000001,0.007483314773547883,"Informative-all, Gradual, Not-Implemented"
1,0.08466666666666667,0.0041096093353126485,"Informative-all, No-expansion, Implemented"
2,0.09200000000000001,0.0032659863237109073,"Informative-all, No-expansion, Implemented"
3,0.09599999999999999,0.005887840577551898,"Informative-all, No-expansion, Implemented"
4,0.09933333333333333,0.006599663291074444,"Informative-all, No-expansion, Implemented"
5,0.102,0.008640987597877148,"Informative-all, No-expansion, Implemented"
6,0.104,0.010198039027185565,"Informative-all, No-expansion, Implemented"
7,0.104,0.010198039027185565,"Informative-all, No-expansion, Implemented"
8,0.10666666666666667,0.009977753031397175,"Informative-all, No-expansion, Implemented"
9,0.11066666666666668,0.011585431464655177,"Informative-all, No-expansion, Implemented"
10,0.11066666666666668,0.011585431464655177,"Informative-all, No-expansion, Implemented"
11,0.11133333333333334,0.012472191289246471,"Informative-all, No-expansion, Implemented"
12,0.112,0.011775681155103794,"Informative-all, No-expansion, Implemented"
13,0.112,0.011775681155103794,"Informative-all, No-expansion, Implemented"
14,0.11399999999999999,0.011775681155103801,"Informative-all, No-expansion, Implemented"
15,0.11399999999999999,0.011775681155103801,"Informative-all, No-expansion, Implemented"
16,0.11533333333333333,0.010498677165349083,"Informative-all, No-expansion, Implemented"
17,0.11733333333333333,0.009285592184789413,"Informative-all, No-expansion, Implemented"
18,0.11733333333333333,0.009285592184789413,"Informative-all, No-expansion, Implemented"
19,0.118,0.010198039027185572,"Informative-all, No-expansion, Implemented"
20,0.118,0.010198039027185572,"Informative-all, No-expansion, Implemented"
21,0.11866666666666666,0.009977753031397179,"Informative-all, No-expansion, Implemented"
22,0.11866666666666666,0.009977753031397179,"Informative-all, No-expansion, Implemented"
23,0.11866666666666666,0.009977753031397179,"Informative-all, No-expansion, Implemented"
24,0.11933333333333333,0.01087300428686673,"Informative-all, No-expansion, Implemented"
25,0.132,0.012754084313139326,"Informative-all, No-expansion, Implemented"
26,0.132,0.012754084313139326,"Informative-all, No-expansion, Implemented"
27,0.13266666666666668,0.012256517540566822,"Informative-all, No-expansion, Implemented"
28,0.13333333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
29,0.134,0.012754084313139326,"Informative-all, No-expansion, Implemented"
30,0.134,0.012754084313139326,"Informative-all, No-expansion, Implemented"
31,0.134,0.012754084313139326,"Informative-all, No-expansion, Implemented"
32,0.134,0.012754084313139326,"Informative-all, No-expansion, Implemented"
33,0.134,0.012754084313139326,"Informative-all, No-expansion, Implemented"
34,0.13466666666666668,0.012256517540566822,"Informative-all, No-expansion, Implemented"
35,0.13466666666666668,0.012256517540566822,"Informative-all, No-expansion, Implemented"
36,0.13466666666666668,0.012256517540566822,"Informative-all, No-expansion, Implemented"
37,0.13533333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
38,0.13533333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
39,0.13533333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
40,0.13533333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
41,0.13533333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
42,0.13533333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
43,0.13533333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
44,0.13533333333333333,0.011813363431112897,"Informative-all, No-expansion, Implemented"
45,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
46,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
47,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
48,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
49,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
50,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
51,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
52,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
53,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
54,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
55,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
56,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
57,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
58,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
59,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
60,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
61,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
62,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
63,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
64,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
65,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
66,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
67,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
68,0.136,0.012754084313139326,"Informative-all, No-expansion, Implemented"
69,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
70,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
71,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
72,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
73,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
74,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
75,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
76,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
77,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
78,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
79,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
80,0.1366666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
81,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
82,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
83,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
84,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
85,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
86,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
87,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
88,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
89,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
90,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
91,0.13733333333333334,0.01329995822884,"Informative-all, No-expansion, Implemented"
92,0.138,0.01296148139681572,"Informative-all, No-expansion, Implemented"
93,0.138,0.01296148139681572,"Informative-all, No-expansion, Implemented"
94,0.138,0.01296148139681572,"Informative-all, No-expansion, Implemented"
95,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
96,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
97,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
98,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
99,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
100,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
101,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
102,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
103,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
104,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
105,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
106,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
107,0.1386666666666667,0.012364824660660937,"Informative-all, No-expansion, Implemented"
108,0.13933333333333334,0.012036980056845191,"Informative-all, No-expansion, Implemented"
1,0.08066666666666666,0.006599663291074444,"No-learning, No-expansion, Not-Implemented"
2,0.08666666666666667,0.007363574011458175,"No-learning, No-expansion, Not-Implemented"
3,0.09400000000000001,0.008640987597877148,"No-learning, No-expansion, Not-Implemented"
4,0.09733333333333334,0.009285592184789413,"No-learning, No-expansion, Not-Implemented"
5,0.09866666666666668,0.008055363982396382,"No-learning, No-expansion, Not-Implemented"
6,0.10000000000000002,0.008640987597877148,"No-learning, No-expansion, Not-Implemented"
7,0.10133333333333334,0.00771722460186015,"No-learning, No-expansion, Not-Implemented"
8,0.10133333333333334,0.00771722460186015,"No-learning, No-expansion, Not-Implemented"
9,0.10266666666666667,0.007363574011458175,"No-learning, No-expansion, Not-Implemented"
10,0.10266666666666667,0.007363574011458175,"No-learning, No-expansion, Not-Implemented"
11,0.104,0.007483314773547885,"No-learning, No-expansion, Not-Implemented"
12,0.104,0.007483314773547885,"No-learning, No-expansion, Not-Implemented"
13,0.10533333333333333,0.006599663291074444,"No-learning, No-expansion, Not-Implemented"
14,0.10533333333333333,0.006599663291074444,"No-learning, No-expansion, Not-Implemented"
15,0.10533333333333333,0.006599663291074444,"No-learning, No-expansion, Not-Implemented"
16,0.106,0.006531972647421809,"No-learning, No-expansion, Not-Implemented"
17,0.10666666666666667,0.005734883511361751,"No-learning, No-expansion, Not-Implemented"
18,0.10733333333333334,0.004988876515698593,"No-learning, No-expansion, Not-Implemented"
19,0.10733333333333334,0.004988876515698593,"No-learning, No-expansion, Not-Implemented"
20,0.108,0.0043204937989385775,"No-learning, No-expansion, Not-Implemented"
21,0.10866666666666668,0.0041096093353126546,"No-learning, No-expansion, Not-Implemented"
22,0.10933333333333334,0.0041096093353126546,"No-learning, No-expansion, Not-Implemented"
23,0.11066666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
24,0.11066666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
25,0.11066666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
26,0.112,0.002828427124746193,"No-learning, No-expansion, Not-Implemented"
27,0.112,0.002828427124746193,"No-learning, No-expansion, Not-Implemented"
28,0.112,0.002828427124746193,"No-learning, No-expansion, Not-Implemented"
29,0.112,0.002828427124746193,"No-learning, No-expansion, Not-Implemented"
30,0.11266666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
31,0.11266666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
32,0.11266666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
33,0.11266666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
34,0.11266666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
35,0.11266666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
36,0.11266666666666668,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
37,0.11333333333333334,0.0018856180831641283,"No-learning, No-expansion, Not-Implemented"
38,0.114,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
39,0.114,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
40,0.114,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
41,0.11466666666666668,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
42,0.11466666666666668,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
43,0.11466666666666668,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
44,0.11466666666666668,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
45,0.11466666666666668,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
46,0.11466666666666668,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
47,0.11466666666666668,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
48,0.11466666666666668,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
49,0.11533333333333334,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
50,0.11533333333333334,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
51,0.11733333333333333,0.00249443825784929,"No-learning, No-expansion, Not-Implemented"
52,0.11733333333333333,0.00249443825784929,"No-learning, No-expansion, Not-Implemented"
53,0.11733333333333333,0.00249443825784929,"No-learning, No-expansion, Not-Implemented"
54,0.118,0.0016329931618554478,"No-learning, No-expansion, Not-Implemented"
55,0.118,0.0016329931618554478,"No-learning, No-expansion, Not-Implemented"
56,0.118,0.0016329931618554478,"No-learning, No-expansion, Not-Implemented"
57,0.118,0.0016329931618554478,"No-learning, No-expansion, Not-Implemented"
58,0.118,0.0016329931618554478,"No-learning, No-expansion, Not-Implemented"
59,0.118,0.0016329931618554478,"No-learning, No-expansion, Not-Implemented"
60,0.118,0.0016329931618554478,"No-learning, No-expansion, Not-Implemented"
61,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
62,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
63,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
64,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
65,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
66,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
67,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
68,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
69,0.11866666666666666,0.0018856180831641218,"No-learning, No-expansion, Not-Implemented"
70,0.11933333333333333,0.0009428090415820641,"No-learning, No-expansion, Not-Implemented"
71,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
72,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
73,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
74,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
75,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
76,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
77,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
78,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
79,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
80,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
81,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
82,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
83,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
84,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
85,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
86,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
87,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
88,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
89,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
90,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
91,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
92,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
93,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
94,0.12,0.0016329931618554536,"No-learning, No-expansion, Not-Implemented"
95,0.12066666666666666,0.0018856180831641283,"No-learning, No-expansion, Not-Implemented"
96,0.12133333333333333,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
97,0.12133333333333333,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
98,0.12133333333333333,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
99,0.12133333333333333,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
100,0.122,0.0032659863237109073,"No-learning, No-expansion, Not-Implemented"
101,0.122,0.0032659863237109073,"No-learning, No-expansion, Not-Implemented"
102,0.122,0.0032659863237109073,"No-learning, No-expansion, Not-Implemented"
103,0.12266666666666666,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
104,0.12266666666666666,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
105,0.12266666666666666,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
106,0.12266666666666666,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
107,0.12266666666666666,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
108,0.12266666666666666,0.0024944382578492965,"No-learning, No-expansion, Not-Implemented"
1,0.062,0.0016329931618554536,"No-learning, Gradual, Not-Implemented"
2,0.062,0.0016329931618554536,"No-learning, Gradual, Not-Implemented"
3,0.06266666666666666,0.0018856180831641283,"No-learning, Gradual, Not-Implemented"
4,0.06333333333333334,0.0024944382578492965,"No-learning, Gradual, Not-Implemented"
5,0.06533333333333334,0.004988876515698587,"No-learning, Gradual, Not-Implemented"
6,0.06533333333333334,0.004988876515698587,"No-learning, Gradual, Not-Implemented"
7,0.066,0.004898979485566355,"No-learning, Gradual, Not-Implemented"
8,0.06733333333333334,0.005734883511361751,"No-learning, Gradual, Not-Implemented"
9,0.068,0.006531972647421809,"No-learning, Gradual, Not-Implemented"
10,0.068,0.006531972647421809,"No-learning, Gradual, Not-Implemented"
11,0.06933333333333334,0.008219218670625304,"No-learning, Gradual, Not-Implemented"
12,0.06933333333333334,0.008219218670625304,"No-learning, Gradual, Not-Implemented"
13,0.07133333333333335,0.00771722460186015,"No-learning, Gradual, Not-Implemented"
14,0.07266666666666667,0.008379870059984357,"No-learning, Gradual, Not-Implemented"
15,0.07266666666666667,0.008379870059984357,"No-learning, Gradual, Not-Implemented"
16,0.07333333333333335,0.00771722460186015,"No-learning, Gradual, Not-Implemented"
17,0.07333333333333335,0.00771722460186015,"No-learning, Gradual, Not-Implemented"
18,0.074,0.007483314773547884,"No-learning, Gradual, Not-Implemented"
19,0.074,0.007483314773547884,"No-learning, Gradual, Not-Implemented"
20,0.07466666666666666,0.008379870059984352,"No-learning, Gradual, Not-Implemented"
21,0.076,0.008164965809277256,"No-learning, Gradual, Not-Implemented"
22,0.076,0.008164965809277256,"No-learning, Gradual, Not-Implemented"
23,0.076,0.008164965809277256,"No-learning, Gradual, Not-Implemented"
24,0.076,0.008164965809277256,"No-learning, Gradual, Not-Implemented"
25,0.07733333333333332,0.007363574011458169,"No-learning, Gradual, Not-Implemented"
26,0.07733333333333332,0.007363574011458169,"No-learning, Gradual, Not-Implemented"
27,0.07733333333333332,0.007363574011458169,"No-learning, Gradual, Not-Implemented"
28,0.07733333333333332,0.007363574011458169,"No-learning, Gradual, Not-Implemented"
29,0.07733333333333332,0.007363574011458169,"No-learning, Gradual, Not-Implemented"
30,0.078,0.008164965809277256,"No-learning, Gradual, Not-Implemented"
31,0.07866666666666666,0.00899382504215469,"No-learning, Gradual, Not-Implemented"
32,0.07866666666666666,0.00899382504215469,"No-learning, Gradual, Not-Implemented"
33,0.07866666666666666,0.00899382504215469,"No-learning, Gradual, Not-Implemented"
34,0.07866666666666666,0.00899382504215469,"No-learning, Gradual, Not-Implemented"
