Quarters,AvgEmissionsSavings,StdEmissionsSavings,Label
52,92.09583333333332,4.936668214044324,"Informative-all, Gradual, Not-Implemented"
53,92.09583333333332,4.936668214044324,"Informative-all, Gradual, Not-Implemented"
54,92.89666666666666,5.9928879144829335,"Informative-all, Gradual, Not-Implemented"
55,92.89666666666666,5.9928879144829335,"Informative-all, Gradual, Not-Implemented"
56,92.89666666666666,5.9928879144829335,"Informative-all, Gradual, Not-Implemented"
57,92.89666666666666,5.9928879144829335,"Informative-all, Gradual, Not-Implemented"
58,92.89666666666666,5.9928879144829335,"Informative-all, Gradual, Not-Implemented"
59,92.89666666666666,5.9928879144829335,"Informative-all, Gradual, Not-Implemented"
60,93.69749999999999,5.189993175974965,"Informative-all, Gradual, Not-Implemented"
61,94.49833333333333,4.5301974448018205,"Informative-all, Gradual, Not-Implemented"
62,94.49833333333333,4.5301974448018205,"Informative-all, Gradual, Not-Implemented"
63,94.49833333333333,4.5301974448018205,"Informative-all, Gradual, Not-Implemented"
64,94.49833333333333,4.5301974448018205,"Informative-all, Gradual, Not-Implemented"
65,94.49833333333333,4.5301974448018205,"Informative-all, Gradual, Not-Implemented"
66,95.29916666666664,5.66274680600227,"Informative-all, Gradual, Not-Implemented"
67,95.29916666666664,5.66274680600227,"Informative-all, Gradual, Not-Implemented"
68,95.29916666666664,5.66274680600227,"Informative-all, Gradual, Not-Implemented"
69,95.29916666666664,5.66274680600227,"Informative-all, Gradual, Not-Implemented"
70,95.29916666666664,5.66274680600227,"Informative-all, Gradual, Not-Implemented"
71,96.09999999999998,6.795296167202725,"Informative-all, Gradual, Not-Implemented"
72,96.09999999999998,6.795296167202725,"Informative-all, Gradual, Not-Implemented"
73,96.09999999999998,6.795296167202725,"Informative-all, Gradual, Not-Implemented"
74,96.09999999999998,6.795296167202725,"Informative-all, Gradual, Not-Implemented"
75,96.09999999999998,6.795296167202725,"Informative-all, Gradual, Not-Implemented"
76,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
77,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
78,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
79,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
80,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
81,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
82,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
83,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
84,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
85,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
86,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
87,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
88,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
89,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
90,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
91,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
92,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
93,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
94,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
95,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
96,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
97,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
98,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
99,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
100,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
101,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
102,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
103,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
104,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
105,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
106,96.90083333333332,7.9278455284031795,"Informative-all, Gradual, Not-Implemented"
107,97.70166666666665,9.060394889603629,"Informative-all, Gradual, Not-Implemented"
108,97.70166666666665,9.060394889603629,"Informative-all, Gradual, Not-Implemented"
1,95.29916666666666,1.1325493612004551,"Informative-all, No-expansion, Implemented"
2,101.70583333333332,4.936668214044323,"Informative-all, No-expansion, Implemented"
3,108.1125,8.550560166835075,"Informative-all, No-expansion, Implemented"
4,112.9175,10.37998635194992,"Informative-all, No-expansion, Implemented"
5,114.51916666666666,11.325493612004532,"Informative-all, No-expansion, Implemented"
6,116.92166666666667,11.494120658937863,"Informative-all, No-expansion, Implemented"
7,119.32416666666666,11.32549361200454,"Informative-all, No-expansion, Implemented"
8,119.32416666666666,11.32549361200454,"Informative-all, No-expansion, Implemented"
9,121.72666666666667,13.352560043760233,"Informative-all, No-expansion, Implemented"
10,122.52749999999999,13.731431249752033,"Informative-all, No-expansion, Implemented"
11,122.52749999999999,13.731431249752033,"Informative-all, No-expansion, Implemented"
12,122.52749999999999,13.731431249752033,"Informative-all, No-expansion, Implemented"
13,124.12916666666666,13.35256004376023,"Informative-all, No-expansion, Implemented"
14,124.92999999999999,14.145536987568436,"Informative-all, No-expansion, Implemented"
15,125.73083333333331,14.459422293285288,"Informative-all, No-expansion, Implemented"
16,125.73083333333331,14.459422293285288,"Informative-all, No-expansion, Implemented"
17,127.3325,15.569979527924886,"Informative-all, No-expansion, Implemented"
18,128.13333333333333,15.976574822394056,"Informative-all, No-expansion, Implemented"
19,128.13333333333333,15.976574822394056,"Informative-all, No-expansion, Implemented"
20,128.13333333333333,15.976574822394056,"Informative-all, No-expansion, Implemented"
21,128.13333333333333,15.976574822394056,"Informative-all, No-expansion, Implemented"
22,128.13333333333333,15.976574822394056,"Informative-all, No-expansion, Implemented"
23,128.93416666666664,16.451229732826125,"Informative-all, No-expansion, Implemented"
24,130.53583333333333,17.58189413541353,"Informative-all, No-expansion, Implemented"
25,171.35333333333332,14.22627693936666,"Informative-all, No-expansion, Implemented"
26,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
27,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
28,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
29,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
30,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
31,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
32,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
33,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
34,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
35,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
36,172.15416666666667,14.294088570299108,"Informative-all, No-expansion, Implemented"
37,172.955,13.270051337504313,"Informative-all, No-expansion, Implemented"
38,172.955,13.270051337504313,"Informative-all, No-expansion, Implemented"
39,172.955,13.270051337504313,"Informative-all, No-expansion, Implemented"
40,172.955,13.270051337504313,"Informative-all, No-expansion, Implemented"
41,172.955,13.270051337504313,"Informative-all, No-expansion, Implemented"
42,173.7558333333333,12.265108766560347,"Informative-all, No-expansion, Implemented"
43,173.7558333333333,12.265108766560347,"Informative-all, No-expansion, Implemented"
44,173.7558333333333,12.265108766560347,"Informative-all, No-expansion, Implemented"
45,173.7558333333333,12.265108766560347,"Informative-all, No-expansion, Implemented"
46,173.7558333333333,12.265108766560347,"Informative-all, No-expansion, Implemented"
47,173.7558333333333,12.265108766560347,"Informative-all, No-expansion, Implemented"
48,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
49,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
50,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
51,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
52,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
53,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
54,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
55,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
56,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
57,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
58,174.55666666666664,12.34369902239825,"Informative-all, No-expansion, Implemented"
59,175.3575,12.524625909250407,"Informative-all, No-expansion, Implemented"
60,176.1583333333333,11.454470076010592,"Informative-all, No-expansion, Implemented"
61,176.1583333333333,11.454470076010592,"Informative-all, No-expansion, Implemented"
62,176.1583333333333,11.454470076010592,"Informative-all, No-expansion, Implemented"
63,176.1583333333333,11.454470076010592,"Informative-all, No-expansion, Implemented"
64,176.95916666666665,12.34369902239825,"Informative-all, No-expansion, Implemented"
65,176.95916666666665,12.34369902239825,"Informative-all, No-expansion, Implemented"
66,177.76,11.313187179865212,"Informative-all, No-expansion, Implemented"
67,177.76,11.313187179865212,"Informative-all, No-expansion, Implemented"
68,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
69,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
70,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
71,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
72,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
73,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
74,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
75,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
76,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
77,178.56083333333333,11.454470076010596,"Informative-all, No-expansion, Implemented"
78,179.36166666666668,10.397540641367497,"Informative-all, No-expansion, Implemented"
79,179.36166666666668,10.397540641367497,"Informative-all, No-expansion, Implemented"
80,179.36166666666668,10.397540641367497,"Informative-all, No-expansion, Implemented"
81,179.36166666666668,10.397540641367497,"Informative-all, No-expansion, Implemented"
82,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
83,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
84,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
85,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
86,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
87,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
88,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
89,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
90,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
91,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
92,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
93,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
94,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
95,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
96,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
97,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
98,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
99,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
100,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
101,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
102,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
103,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
104,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
105,180.1625,9.358320050450645,"Informative-all, No-expansion, Implemented"
106,180.96333333333334,9.528632363682737,"Informative-all, No-expansion, Implemented"
107,180.96333333333334,9.528632363682737,"Informative-all, No-expansion, Implemented"
108,180.96333333333334,9.528632363682737,"Informative-all, No-expansion, Implemented"
